fraud_pattern,purchase_price,resale_price,transaction_id,transaction_type,ts
none,132.45,0.0,0fce0906-cc64-4786-bcae-65564a80c9e0,Purchase,1788421459325
none,247.57,0.0,fb9f7a60-4427-4a3c-a0e9-e693dde50d8c,Purchase,1788421490273
none,179.05,0.0,b2386100-9e67-40e3-8143-924780aa700d,Purchase,1788421500967
none,56.17,0.0,e39cd8b6-8510-4fce-ac3d-e965bcbe7b58,Purchase,1788421702922
none,147.39,0.0,8429539a-f6e0-4078-953d-41f27f103f8e,Purchase,1788421722963
none,42.72,0.0,171a0eaf-422a-4cca-8ded-7e91f6e9dbf2,Purchase,1788421771281
none,133.04,0.0,9e48f93b-228f-48e7-b625-37fd170d91f6,Purchase,1788421849959
none,45.64,0.0,f37b3885-292c-4816-b9cc-15ff9dbb3ef0,Purchase,1788421887258
none,266.48,0.0,f6935ab4-f81f-4f49-b3fc-7af132e6bf27,Purchase,1788421892511
none,174.78,0.0,445bcd73-fc78-4442-9d14-ee41664d0508,Purchase,1788421968899
none,262.1,0.0,fc7fbcf5-a2a1-4e50-8617-4d44ea164f5c,Purchase,1788422037879
none,292.19,0.0,5f48f2c2-f6c5-4a0d-87d1-e7df24b31044,Purchase,1788422050100
none,206.97,0.0,e6eb81b7-93db-4ad8-abe5-bf31daf42205,Purchase,1788422092143
none,132.45,0.0,b37b1986-2a6f-498e-ba42-f155494a6213,Purchase,1788422180425
none,148.29,133.42,bff08ec1-0c27-484c-884c-8efeca73c2b2,Resale,1788422249729
none,282.9,300.77,e621d285-9d96-42f2-8322-2f04e3dbbb52,Resale,1788422268952
none,210.62,0.0,dcd59684-a7ac-4076-9d53-431c8d8f9d58,Purchase,1788422412593
none,117.52,0.0,8615a232-b614-4996-89ec-21698fb9ed48,Purchase,1788422419400
none,247.57,0.0,77a79f12-d004-470f-9480-491e21f5ea8b,Purchase,1788422462976
none,181.57,175.51,1f045c09-5a16-47b2-8f05-a72f044fbf7a,Resale,1788422563196
none,174.78,0.0,a6acce0e-336c-4c94-99ff-27ef8dff487e,Purchase,1788422727135
none,241.85,0.0,a9b0136e-cf69-45fc-8069-a6a3d667b53f,Purchase,1788422778655
none,115.17,0.0,b115409f-b59c-4744-a48b-38636892bbcc,Purchase,1788422790065
none,224.59,0.0,6400c753-bc54-4276-b5f5-390de0227bc7,Purchase,1788422835658
none,78.24,0.0,d5b56de7-db77-400e-b7da-a763adfcde49,Purchase,1788422856172
none,53.13,0.0,ca58f853-594a-46aa-a9e8-94e6d1e87a27,Purchase,1788422906810
none,174.78,0.0,2192bc54-0ea8-4662-b79a-a5e001e301f6,Purchase,1788422937289
none,147.39,0.0,ded9190a-5399-4bb3-80ef-7656577b81a1,Purchase,1788422939720
none,262.66,0.0,761faa8d-cc13-409d-a64a-2b9b4c0ea69a,Purchase,1788422974905
none,181.57,0.0,7f106824-003b-4d9d-a442-97442a3df764,Purchase,1788422987591
none,179.05,0.0,56c21f34-6dfb-4d35-aeab-236fed289ac9,Purchase,1788423008753
none,267.25,0.0,8e243f17-540e-40aa-88e9-2b0226d8057b,Purchase,1788423062849
none,241.85,0.0,f8e9b4f2-434f-4fa9-988b-975335e85def,Purchase,1788423087160
none,148.29,0.0,57d02d97-0dce-43b8-a821-3b932840ec48,Purchase,1788423106753
none,156.1,0.0,b1160f94-9bf6-4d12-87ba-811d07f0ccb1,Purchase,1788423118491
none,284.59,0.0,6c803a41-dd57-477a-a590-07bd29f8a38e,Purchase,1788423212494
none,92.13,0.0,28a517bf-816c-4065-a891-cc18849e4d5d,Purchase,1788423223255
none,272.41,0.0,d30fb36f-75a1-4732-8416-0d5eae5cc28a,Purchase,1788423230026
none,174.78,0.0,276e3478-8b19-4195-b2f4-db91452eaf27,Purchase,1788423267524
none,210.62,0.0,dabbf760-7e17-479e-8617-9bf314082be3,Purchase,1788423317103
none,266.48,0.0,a5720c5a-acc6-45a4-bc53-34e6b0208472,Purchase,1788423407747
none,132.45,0.0,1c28fb9b-5068-4961-9c2a-c379c2226f9c,Purchase,1788423429987
none,174.78,0.0,9a55c567-c659-4594-bb54-b25135f4ac57,Purchase,1788423430210
none,166.45,0.0,795ec5ad-fcf5-454d-80f6-f229a9b1138b,Purchase,1788423440897
none,247.57,0.0,10b7b906-9492-4c52-a6e4-448120a02a6a,Purchase,1788423441045
none,212.71,0.0,8c4d0005-aa3d-4acb-a876-13c39bfa0fac,Purchase,1788423447474
none,210.62,0.0,56850d99-3397-428a-97ac-98d0a341f712,Purchase,1788423453872
none,143.92,0.0,f3ce15f4-5986-4f7f-a67b-919c52e8b8f3,Purchase,1788423508658
none,71.27,0.0,cc866997-7f5b-4ec5-a470-234740d4a44d,Purchase,1788423574274
none,71.98,0.0,02714e4a-a49d-4f1f-9e4f-4d46a1b9b9cd,Purchase,1788423622411
none,212.71,0.0,b3430e39-4fb6-40a0-9bc3-eb4a5a0dce04,Purchase,1788423637561
none,76.21,0.0,b8535462-ca81-46b9-873b-89258e535936,Purchase,1788423658788
none,210.62,0.0,25a41845-cfe2-4e64-a186-12121a397f61,Purchase,1788423705688
none,143.92,0.0,517a5192-741d-41c9-845f-3ac6dbbb0de3,Purchase,1788423821202
none,42.72,0.0,d3f81e8f-0be0-428d-a3f3-027f4c1bf3c9,Purchase,1788423846870
none,110.58,0.0,93b92d3b-7c14-4945-9de2-39d45d01e4de,Purchase,1788423887418
none,78.24,0.0,9b09e8ec-28dc-4c41-96a0-a3c4dd45155a,Purchase,1788423893728
none,240.23,0.0,d8ee8441-e393-4850-932e-d5fb582ef5c7,Purchase,1788423905574
none,282.59,0.0,11cb4b89-e74c-4f3f-9057-8f94a8cb8e75,Purchase,1788423924586
none,243.86,0.0,492dd99f-d117-43d3-bc9f-fe5b71c88ffb,Purchase,1788423957134
none,224.59,0.0,7f1212f2-dbc6-44a9-b91a-44cd78bab052,Purchase,1788424025647
none,114.16,0.0,6a2e673e-8509-4e8c-8d72-59bf3f1cc008,Purchase,1788424095409
none,267.25,0.0,6abcf050-66f9-4fdd-b32d-f7b8fdcccac7,Purchase,1788424179685
none,147.39,0.0,45107bde-5e4d-4a1b-acba-dde1b023c619,Purchase,1788424213434
none,53.13,0.0,0a4cf2bb-7112-43e6-8952-ef9b457beb3a,Purchase,1788424256239
none,282.9,0.0,a5f029ef-369a-4cd2-8981-f1bff1abb9ef,Purchase,1788424257437
none,42.37,0.0,0eb46e1a-3720-48c6-8441-c6ff984a3d02,Purchase,1788424260616
none,42.72,0.0,28ecdbfa-78da-4864-83ad-d52cfe7d3906,Purchase,1788424288804
none,189.1,0.0,1dc0a7f5-345b-40dc-9035-043241c4be02,Purchase,1788424295240
none,175.61,0.0,a6b22279-b2e3-4e27-94a6-f4e498367abe,Purchase,1788424295989
none,133.04,0.0,4fc3ca30-d534-4e57-9dd3-fd88b9a4c05d,Purchase,1788424310511
none,243.86,0.0,4cd388f9-6b17-4072-a924-7f4b7bd8bb6e,Purchase,1788424489777
none,71.27,0.0,162c528f-2547-4f38-8d75-c5bb7a176174,Purchase,1788424499465
none,180.38,0.0,c32a14e6-eac6-4174-a7ea-df50035208a6,Purchase,1788424510296
none,55.04,0.0,6169539d-e495-4f5d-b4be-d14fb33724bb,Purchase,1788424627723
none,56.17,0.0,57dc7941-0a76-4bc3-bd75-979cd04b9ec7,Purchase,1788424656244
none,129.95,0.0,62abe3e9-0ed1-4847-a3e3-1f7d183ca094,Purchase,1788424701185
none,102.04,0.0,402ba3cc-36d9-4e91-b75f-949f46d12da1,Purchase,1788424747674
none,51.54,0.0,73a30955-9a51-4d22-9a19-c7d173e48112,Transfer,1788424785978
none,241.85,0.0,5ffc3028-df79-4c1f-88b4-c294bdb798b8,Purchase,1788424868192
none,200.4,0.0,0fdbe66f-5504-498a-aad2-70419b47c7d8,Purchase,1788424872856
none,200.4,0.0,dcc5307f-7853-4d06-83ca-63cc43853c2d,Purchase,1788424942068
none,147.39,0.0,848f3b0b-351d-4953-a8d6-937c8dc35d2d,Purchase,1788424945665
none,114.16,0.0,80113e8f-0b52-46ea-aad0-8902f7e6ce66,Purchase,1788424954757
none,206.97,0.0,1f0c033b-a5fc-482f-bdbd-331984fef0f5,Purchase,1788424982951
none,71.27,0.0,0c7c3572-9f0f-41fa-a305-02f55d5eb779,Purchase,1788425042670
none,105.05,0.0,172e3de4-f991-48fc-a892-26a72f363f41,Purchase,1788425042768
none,147.39,0.0,76f37e09-e500-455e-8902-9eed940bc69d,Purchase,1788425147686
none,266.48,0.0,5a56dd56-17a2-4774-8013-340ec5939337,Purchase,1788425270893
none,284.59,0.0,47f3df92-4ad3-4a44-863f-d0b0d88c306b,Purchase,1788425283907
none,200.4,0.0,a048538a-1553-4316-a183-e0018d9ddaed,Purchase,1788425305986
none,78.24,0.0,6f9f9d4e-4990-4665-a445-7a8e1b7bab23,Purchase,1788425357235
none,193.01,0.0,69c9c549-4d57-465e-8a61-5c193f8ac088,Transfer,1788425358885
none,247.57,0.0,7b0fb399-9b36-420d-92e0-5a5fd41b0886,Purchase,1788425369027
none,90.67,0.0,15dca250-04f1-4f38-9b9c-3afbae867466,Purchase,1788425397915
none,206.97,0.0,18b44f2f-b4a5-44cf-bdd7-bf50c329d6b1,Purchase,1788425402945
none,153.89,0.0,4b35187d-8f4d-415f-95c6-dddd43298fb7,Purchase,1788425405495
none,114.16,0.0,c8724cd7-5969-4981-8d97-2f3dc25ac5d4,Purchase,1788425443707
none,262.1,0.0,fb697913-a726-42d9-8b3d-602d95b84e7a,Purchase,1788425475743
none,272.41,0.0,11c0df52-d754-4b72-b50d-d3ba60dd7892,Purchase,1788425582086
none,110.58,0.0,56f90436-1fbb-4f25-998f-3355d7995db3,Purchase,1788425643289
none,189.1,0.0,69875328-550d-487d-a26f-09a16966eec2,Purchase,1788425706960
none,212.71,0.0,e330dc71-dbf1-4aa2-9a31-b76ddbcb96a6,Purchase,1788425707586
none,265.56,0.0,c993113e-b9cd-458c-ac93-e05e1a0f4b22,Purchase,1788425725818
none,166.45,0.0,0921f399-0b86-4ce0-8c4f-d1dd58750da4,Purchase,1788425734002
none,92.13,0.0,91671cf1-2561-4eb4-afb5-aef2d893114f,Purchase,1788425800947
none,262.1,0.0,e7efcdf7-805b-412c-979e-726c93e0f85a,Purchase,1788425826755
none,179.05,0.0,7fc664a3-a749-4d58-83b8-b252ad1fa967,Purchase,1788425827390
none,71.98,0.0,69be1e6e-35e2-4593-895e-9fbae09b1353,Purchase,1788425915589
none,239.52,0.0,ef7f2538-ea65-4007-a631-916cd4d8292c,Purchase,1788426059037
none,115.17,0.0,65043c63-4cb8-4613-8d60-353d7dcc287b,Transfer,1788426064113
none,110.58,0.0,8a93cd0f-8fa0-4d80-ad7d-9c70c36b36e0,Purchase,1788426138341
none,212.71,0.0,0261e7ab-f52b-4782-981e-90a2b9b697ae,Purchase,1788426161289
none,205.47,0.0,a3e9d7f6-21cf-49a1-89c4-04a6dfcc0d26,Purchase,1788426251099
none,292.19,0.0,858d5acc-83ea-456c-be60-45d31a487984,Purchase,1788426268607
none,153.89,0.0,c4518187-1819-4010-920d-aee619f0608d,Purchase,1788426362434
none,133.04,0.0,a25001f0-ff98-45cb-84e8-58ea1debefa0,Purchase,1788426363173
none,240.23,0.0,ab7b90d0-f674-4911-9578-df2a79116d8d,Purchase,1788426369526
none,247.57,0.0,ede09279-8c3d-4f2e-b215-f46e6236546a,Transfer,1788426540408
none,243.86,0.0,68e25818-598d-47e1-993a-230a0e08c581,Purchase,1788426630349
none,239.52,0.0,a56178d4-bf47-444a-9d9c-17ad01fe8603,Purchase,1788426670840
none,51.54,0.0,516d3b4c-1d7c-4d93-860f-7831688d8d28,Purchase,1788426676306
none,71.98,0.0,14f0f57e-6faf-484d-aed8-8bd96a3a1b1e,Purchase,1788426708565
none,292.19,0.0,054b01f7-d23b-4f9a-9946-7a2beaa8c17a,Purchase,1788426744024
none,174.78,0.0,65d8ea4c-2b0a-4b84-9b63-731e4fdcc9f6,Purchase,1788426748110
none,299.34,0.0,71bffd49-0d4c-416a-89a7-30c1b05fb32e,Purchase,1788426774687
none,265.56,0.0,267feaad-6243-4782-9a2f-78b61540c6ae,Purchase,1788426780968
none,76.21,0.0,5da64a2d-5705-401f-b32b-330f906022e9,Purchase,1788426795715
none,115.17,0.0,b7e7c4c9-94ee-4309-95ec-6120ceeaabec,Purchase,1788426835641
none,243.86,0.0,eabc4276-a836-4345-a23b-7b34c1b3cc7d,Purchase,1788426845452
none,153.89,0.0,91cb9145-eef4-4274-b9e9-ac1d8641baa2,Purchase,1788426850294
none,42.72,0.0,be6c3761-2d79-4df5-ad94-42d559d24848,Purchase,1788426897991
none,42.37,0.0,cfe8c16d-28f9-4fc9-b82f-f486ce01a450,Purchase,1788426930436
none,224.59,0.0,008c05c3-4a53-4a4e-b41e-fb9d0033e26b,Purchase,1788427005261
none,129.95,0.0,1a64e178-0498-4f19-bb88-15c5a9eb2945,Purchase,1788427119683
none,110.58,0.0,d0ae0fea-a228-4816-8042-8a0966f12448,Purchase,1788427171439
none,175.61,0.0,0794abd0-5ef7-4276-9424-835b7601edb3,Purchase,1788427195336
none,55.04,0.0,79067414-47a6-47fc-88fd-fb12bbe08f89,Purchase,1788427201902
none,71.27,0.0,4b5b1cd3-23a8-42b0-aff2-665d9bf2429b,Purchase,1788427270940
none,158.33,0.0,506a8f1f-8658-44c7-820f-08b25a2d0f16,Purchase,1788427299986
none,262.1,0.0,1cf1ae43-da37-4a67-acca-7b00110570ee,Purchase,1788427315884
none,104.26,0.0,43ee39ce-7739-4084-8732-503dd4b85e0f,Purchase,1788427316387
none,282.9,0.0,e2190c8b-a9f6-4f72-a97b-c3afdc8c78f1,Purchase,1788427318907
none,235.36,0.0,52e65c1c-60ac-42a3-9d20-2b234bf65add,Purchase,1788427459440
none,205.47,0.0,d9c6ce2c-98f2-4299-a5c9-51cdf2aaec2f,Purchase,1788427473669
none,247.57,0.0,2d0ea3c7-5372-4ea5-9d43-af43ea4aca8b,Purchase,1788427536419
none,241.85,0.0,a18bc1c5-056e-4322-a126-7e65fb6ba767,Purchase,1788427554100
none,262.1,0.0,d7337a76-c064-4742-8b16-16365c467ca4,Purchase,1788427556371
none,243.86,0.0,9bea8c9f-5edc-4dad-9c97-8ca12a03e08e,Purchase,1788427595853
none,156.1,0.0,f67a1b39-1111-470b-818d-6d9440483826,Purchase,1788427670461
none,156.1,0.0,90b39681-c057-4a7e-aa19-6f72b1ddc4e3,Purchase,1788427673717
none,267.25,0.0,1aca7b45-b1a7-4b99-92c2-9e5b14eca366,Purchase,1788427796292
none,143.92,0.0,8a375e9d-dc00-4006-9cfe-86bc2ddca6c4,Purchase,1788427896291
none,45.64,0.0,9385c98c-5d52-4f26-812b-5a40370b5d91,Purchase,1788427929879
none,42.37,0.0,0aecbe73-6611-41d5-b04e-77e30169a1ab,Purchase,1788427939803
none,45.64,0.0,12a94ad7-b484-46f3-a50e-fd9b9561b4c6,Purchase,1788427989900
none,235.36,0.0,2f4ccaf7-8b8a-4d91-9995-3647e0b814fa,Purchase,1788428004437
none,90.67,0.0,a47d1221-8604-4242-9dfa-47c15eae2c38,Purchase,1788428074918
none,45.64,0.0,fa278d7f-af8a-4e45-9471-9fd8c42123f3,Purchase,1788428115105
none,282.9,0.0,263dd524-809e-44ba-8473-2fea5fe6643a,Purchase,1788428128564
none,132.45,0.0,1e3ada09-283c-4d83-9d21-90b749a544f6,Purchase,1788428148965
none,133.04,0.0,48fe9cef-42d4-4716-8ddc-fba7ef226156,Purchase,1788428209731
none,205.47,0.0,0ba0fbc2-42b8-44ed-89c2-1873a8f33758,Purchase,1788428273674
none,55.04,0.0,4ffd3fdc-f6f8-4a19-9fc7-dca5a10ea319,Purchase,1788428303224
none,262.1,0.0,38472b9f-4796-4cf4-96d7-6a3657792813,Purchase,1788428407184
none,114.16,0.0,2cb7f033-5063-40c3-8830-6dba32174eb3,Purchase,1788428485355
none,174.78,0.0,5680a78c-0a80-468d-b21e-9754efacd002,Purchase,1788428492939
none,147.39,0.0,7fb531ad-6d8e-45c3-9cd7-348036935dae,Purchase,1788428507169
none,210.62,0.0,692912fc-c502-448a-94c8-108dc987bdda,Purchase,1788428617701
none,71.27,0.0,4239758e-64fe-4dcf-bc5f-ff12070b2009,Purchase,1788428635299
none,224.59,0.0,9ccd225f-3ba2-4472-b550-1716d45c261e,Purchase,1788428660006
none,53.13,0.0,7e87dff8-2ce7-433d-94d1-26ae243c3e1f,Purchase,1788428662268
none,114.16,0.0,9563fdbf-6aed-41cc-afdd-21397f69eb95,Purchase,1788428697584
none,292.19,0.0,638e274c-2460-4f9b-a814-5102a65c5198,Purchase,1788428726594
none,143.92,0.0,038f9842-bbb5-4590-8d55-7e5ef7213c35,Purchase,1788428831101
none,147.39,0.0,289adae5-4345-45a8-bba2-4e72cb9fa848,Purchase,1788428864347
none,224.59,0.0,3668c2e6-a53b-4da3-bfcb-6dfb57af73c4,Purchase,1788429023302
none,210.62,0.0,5d4d91cd-1d00-4374-be1c-edf8458c8c86,Purchase,1788429067387
none,267.25,0.0,71af9938-521a-4f2d-89eb-7a7a5f7fca48,Purchase,1788429176504
none,267.25,0.0,387af76b-f508-40c3-a04f-49b9b972deee,Purchase,1788429222308
none,117.52,0.0,8448297c-8c75-4197-a900-fb65e2f16201,Purchase,1788429415540
none,181.57,0.0,bc4dac96-4c4b-4b66-8a57-86a249b3f2de,Purchase,1788429525537
none,292.19,0.0,92d7beb7-d9f1-4a21-ba66-8c8bc546c4ad,Purchase,1788429601571
none,240.23,0.0,53c22543-2a69-4078-8cb8-4df612ed2d3a,Purchase,1788429626592
none,210.62,0.0,9b257935-8f16-46b5-83e4-f741a316638a,Purchase,1788429756623
none,110.58,0.0,3a16f61d-ac44-4914-8454-fe06a406c899,Purchase,1788429788154
none,180.38,0.0,bfbf8912-d04c-4c86-9845-ebbbe232a677,Purchase,1788429833643
none,114.16,0.0,2fe10651-f4f1-4f5c-a243-9edacdc01ebe,Purchase,1788429861619
none,92.13,0.0,6a9a0de2-061e-4d52-b6e3-2b431295594c,Purchase,1788429887889
none,266.48,0.0,d6d0d9e6-1499-4256-9c54-49d87f7eda7a,Purchase,1788429936981
none,241.85,0.0,2ea7c57b-4d78-49b2-bb1f-4fc2abc45528,Purchase,1788429993067
none,51.54,0.0,dbb1e718-55f9-4d9e-afea-d4ff3d739bf3,Purchase,1788429994770
none,243.86,0.0,1292b1c9-5010-4850-854d-ad8416e63158,Purchase,1788430092745
none,117.52,0.0,84048673-7d9a-4c5f-974c-5bf555ea3426,Purchase,1788430123284
none,193.01,0.0,859a6e17-6a5f-4cad-8cec-9febfdf9ac1b,Purchase,1788430176185
none,205.47,0.0,ef784c9a-2622-41ae-b77b-77fb3fee7369,Purchase,1788430283926
none,235.36,0.0,b679e72e-37f8-4f07-b685-b8950fc3fa49,Purchase,1788430344383
none,181.57,0.0,68f8a7e1-0014-413e-ada9-66a600cb3cc0,Purchase,1788430377007
none,265.56,0.0,2883bdea-2ce0-437d-a5c5-daac7d9e32f5,Purchase,1788430398192
none,53.13,0.0,b93c9845-2901-47fe-b3ac-88dd132b9911,Purchase,1788430402628
none,181.57,0.0,a41a210b-6085-403f-94e4-711be94ca73b,Purchase,1788430404836
none,174.78,0.0,d20fa28b-0d77-4b92-a074-289d83ce7abd,Purchase,1788430447879
none,212.71,0.0,5296e23f-84cd-4752-b00b-2f7eac45eb8b,Purchase,1788430491132
none,117.52,0.0,ef3f253e-8d44-4035-b3f0-f3a76e00df34,Purchase,1788430519316
none,92.13,0.0,7d0f64e7-69f1-4c0e-b1e0-a7b837ced19d,Purchase,1788430542812
none,174.78,0.0,4050f6eb-1d63-4330-a3e6-25229b48baa1,Purchase,1788430586180
none,148.29,0.0,6f73f619-4df0-4adb-be28-fecfb8022430,Purchase,1788430679934
none,239.52,0.0,44e0f294-b846-4043-ad2a-593376c8e9dd,Purchase,1788430686449
none,180.38,0.0,a6552334-0a8b-4c4c-9ac8-67dafc7ead50,Purchase,1788430821207
none,45.64,0.0,b937aff9-79dc-4763-b3c9-5f482971b218,Purchase,1788430831404
none,284.59,0.0,9d4cc21c-1a48-4be4-8d12-c9ccd28cbffc,Purchase,1788430856389
none,243.86,0.0,6f7e9568-11cb-4091-9394-1e9bd9110cb1,Purchase,1788431006944
none,282.59,0.0,04ade787-c8c6-429d-8620-eb5f5db013e5,Purchase,1788431082391
none,110.58,0.0,dd26e1f6-ad14-4326-bdbf-ac47b86572f8,Purchase,1788431110971
none,114.16,0.0,2da0a42a-1af8-4246-851c-82c7e12c897d,Purchase,1788431228059
none,272.41,0.0,53ebdf26-9df3-4107-ba68-3e21d022f8b9,Purchase,1788431250176
none,206.97,0.0,036b961f-9b70-4295-8172-8f5e033460af,Purchase,1788431263213
none,265.56,332.29,11fe7e83-f4c0-425b-a023-7dccf459cc91,Resale,1788431292118
none,200.4,0.0,7ca3acfb-b056-4b00-b70e-b675684150b1,Purchase,1788431336224
none,158.33,0.0,c9a94a61-2db8-416c-9336-b88d41223729,Purchase,1788431407019
none,153.89,0.0,708af684-fae5-4440-86b4-b07be0325720,Purchase,1788431440637
none,51.54,0.0,bc7c9386-56d4-48d4-93ef-c31e434272ba,Purchase,1788431447639
none,53.13,0.0,dc48e274-74ee-4ac4-88d0-1394d1354a2c,Purchase,1788431478100
none,166.45,0.0,0478bbd0-8d9c-4fd3-9c06-b46be3ef8e81,Purchase,1788431511364
none,104.26,0.0,a4b12f75-5e98-45b9-a787-40538e23d93b,Purchase,1788431528790
none,147.39,0.0,d17d37ce-89af-44ac-8f51-70595fea6928,Purchase,1788431589127
none,133.04,0.0,5f4d47e8-2497-482b-9c79-9cb1499f6e1f,Purchase,1788431608457
none,180.38,242.05,5b018ae6-d347-4c21-9014-97048c50470b,Resale,1788431609256
none,132.45,0.0,8a473049-6a5a-47c8-a49c-e90c8b4115c7,Purchase,1788431643927
none,212.71,0.0,4b174c0e-2d92-4632-9555-d9451f8e9d03,Purchase,1788431689656
none,282.59,0.0,68402ea3-e362-426a-8820-77964576e66e,Purchase,1788431722605
none,148.29,0.0,2184fcb9-2918-4839-9e15-4b4beee4a46e,Purchase,1788431740567
none,114.16,0.0,edd07349-a899-4af0-9811-1f53a1b45601,Purchase,1788431843640
none,181.57,0.0,59c1704a-7921-489a-aa44-a710237c8401,Purchase,1788431854018
none,153.89,0.0,c544ef5f-5f81-431c-8991-dce5240e3868,Purchase,1788431904901
none,143.92,0.0,740f28c9-f6c7-4fea-9713-045206eebf1b,Purchase,1788431947249
none,156.1,0.0,e017ba54-a99b-4f0f-9d44-0469fb13d4a1,Purchase,1788431967556
none,55.04,0.0,5c6d7b7b-3828-452c-8de1-6f536e471908,Purchase,1788432018913
none,247.57,0.0,b002039c-9092-476a-82cd-b8f2a7a723a6,Purchase,1788432064955
none,147.39,0.0,efd1ce08-cf2c-443c-af18-d04f0ea41071,Purchase,1788432083405
none,45.64,0.0,ece9aeeb-25fb-4e58-9b4f-116df69a5cc9,Purchase,1788432237274
none,45.64,0.0,2f063d3d-7787-4ea4-a9a4-8a690115213b,Purchase,1788432277721
none,243.86,0.0,dcf0d0a0-0464-48df-af21-299c3dfc6ed4,Purchase,1788432337111
none,267.25,0.0,2d486979-a086-4c59-b65b-13025eed62e8,Purchase,1788432354621
none,102.04,0.0,cd37d8fa-bd45-40e4-a2a7-44d0035e0962,Purchase,1788432364614
none,117.52,0.0,fae8c4bd-0b83-4983-8e57-cf133c19ecc9,Purchase,1788432396711
none,42.37,0.0,895ae696-6c3c-4b06-8a67-19a727fb4153,Purchase,1788432430210
none,76.21,0.0,616da1f0-5fff-4e78-acb0-3a257d22a5de,Purchase,1788432476682
none,299.34,0.0,3dc44de1-5766-446f-bb2b-6e007d9a8fb5,Purchase,1788432544705
none,156.1,163.46,1fbcfe78-5203-4016-8aaa-47fbc601aca7,Resale,1788432559395
none,247.57,0.0,5ab6e201-3290-4943-9251-4e94f1ec470c,Purchase,1788432656906
none,56.17,0.0,d33b3d7b-09f1-4513-8b3c-f4bdf7741c01,Purchase,1788432796246
none,180.38,0.0,dad7d886-4d9c-44a1-97be-049418d6c9a5,Purchase,1788432900861
none,206.97,0.0,b63beb87-159f-4246-92f5-ed8e10a2896f,Purchase,1788432935015
none,243.86,0.0,d710fc1d-d5b4-40bf-8db5-bc641189c8d7,Purchase,1788432949356
none,180.38,0.0,86c1cfc4-91b3-471f-afdf-a1efe1d05547,Purchase,1788432980834
none,147.39,0.0,1a69022a-d9ae-43d4-8ac3-50b44a500d30,Purchase,1788433012931
none,247.57,0.0,83bb61e9-660d-4b41-8cc7-ca715a255277,Purchase,1788433031067
none,78.24,0.0,d8629aff-ed6d-4a5e-878d-b8e45109bb50,Purchase,1788433036192
none,158.33,0.0,8fd89c1c-148e-4a4b-8e7e-3ce808fb0c91,Purchase,1788433085163
none,133.04,0.0,e1301cb5-5df5-40a7-bcbb-6751d6c89321,Purchase,1788433089366
none,132.45,176.21,5b431a96-b36e-49df-8036-f0b2e1ac2937,Resale,1788433167910
none,266.48,0.0,630242e9-3f92-4d40-8b88-4bfefa70c811,Purchase,1788433246937
none,114.16,0.0,f853677f-cdb7-48d3-850f-c2d23cc0c689,Purchase,1788433258038
none,212.71,0.0,0798f17f-a09e-4f83-a7bb-36bed206e0fe,Purchase,1788433424476
none,158.33,0.0,68996f80-f9c6-48e2-a9e4-fcfab6b92264,Purchase,1788433477657
hub_account,156.1,158.47,914fd104-0cc2-44a5-b893-20a007d38350,Resale,1788433489051
none,262.1,0.0,91da8dcd-5ffd-4081-8583-1ab94170cc19,Purchase,1788433552507
none,117.52,0.0,76043ab4-acc3-4658-8528-c476451e47d1,Purchase,1788433563048
none,105.05,0.0,6ff57f51-005f-4918-988d-c7785701ff72,Purchase,1788433586419
none,235.36,0.0,29ccf982-3516-4836-bce8-865d9dbc483e,Purchase,1788433599359
none,224.59,0.0,ec6a7fe8-9bee-4c22-80e3-3b24f00e08ad,Purchase,1788433637848
none,282.9,0.0,62bba658-62f6-4ee4-a678-aef9ae4bfbc7,Purchase,1788433803472
none,262.66,0.0,67155347-67d1-4f54-92fa-ecfe48f0e27b,Purchase,1788433811211
none,114.16,0.0,6b8a42d0-8c0f-4cb9-b28a-d10593f01bda,Purchase,1788433857506
none,129.95,0.0,499cc9d6-e5e7-4ed9-9ad9-3610882329a8,Purchase,1788433919003
none,51.54,0.0,9ce2498c-90db-46a0-a4ac-5173c7c2ca2d,Purchase,1788433926218
none,71.98,0.0,38683568-b577-433d-987d-07c50a1d9e4f,Purchase,1788433945967
none,148.29,0.0,0d02a850-7dcb-4bc3-9bb7-0c2c4397b155,Purchase,1788433946985
hub_account,284.59,0.0,8951f2a5-2502-4d89-9c57-0f3f3cdfa052,Purchase,1788433954422
none,76.21,0.0,e6561ff3-24f9-4351-955b-8cb95d5ef6df,Purchase,1788433961099
none,181.57,0.0,f98afe69-efca-4e18-b290-26f7245c5b37,Purchase,1788433979299
none,56.17,73.73,45519ce0-f546-474a-a461-b889c6f79137,Resale,1788433987783
none,148.29,0.0,9661ca9a-c351-41f8-bdde-abbc9924e751,Purchase,1788434009360
none,156.1,0.0,2b621b07-349e-4150-95e8-068706cfcec2,Purchase,1788434058426
none,76.21,0.0,7cbd6d6e-dad6-4746-bf3c-95fca07674b1,Purchase,1788434088032
none,212.71,0.0,823a70c7-19ee-43d3-bc17-14b955fb1ff4,Purchase,1788434141628
none,51.54,0.0,e70c3676-be97-4353-8914-02937c4e5a12,Purchase,1788434159377
none,56.17,0.0,5b2ea9d6-c7ea-4180-b2e5-205ba87d56c7,Purchase,1788434188487
none,262.66,0.0,419303d4-63dd-4eed-9f9c-0fc398e51888,Transfer,1788434218113
